,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
184,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_total,0.614733402428485,0.5050520527606995,0.5879927585369981,0.5764083511260077,0.5598280913091176
185,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_total,0.6156973302843133,0.5058116662015718,0.5469703809034295,0.5742968288301938,0.5576246848631577
186,gpt-4o,llama3.1-8b,internal state,1/2,TestEval_total,0.4913868921900257,0.4522143002469353,0.5742130183064462,0.4840407835333843,0.6003590047497026
187,gpt-4o,llama3.1-8b,internal state,2/3,TestEval_total,0.5448998599473928,0.467706286977507,0.5297749222429357,0.5442020845671848,0.5703050249626778
188,gpt-4o,llama3.1-8b,internal state,3/4,TestEval_total,0.5582226589463299,0.4677670982183964,0.5933019862540263,0.5465799002649406,0.5712698550344681
189,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_total,0.6122091733055421,0.4623048221108455,0.5860933737133832,0.6116953656224577,0.5312341967591387
190,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_total,0.5622830673854955,0.4910211274378475,0.5906964441288414,0.5773422190677292,0.5631079125811839
191,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_total,0.5632161384145254,0.49219369307634303,0.6264574143563778,0.5972214588375998,0.5702219419970412
192,gpt-4o,mistral-nemo-12b,internal state,1/2,TestEval_total,0.5067825325200073,0.4711228667040789,0.5992118386620559,0.529251282148449,0.5766346483834599
193,gpt-4o,mistral-nemo-12b,internal state,2/3,TestEval_total,0.5067054103519656,0.4561832168628331,0.5049718557610844,0.5284615214359032,0.6013033787314223
194,gpt-4o,mistral-nemo-12b,internal state,3/4,TestEval_total,0.5008719796422173,0.45962581814069986,0.5467853529598533,0.5513403236240351,0.5698955135756419
195,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_total,0.4705647591842819,0.41048123394234753,0.5619137524978114,0.5162456168604821,0.5004585306816833
196,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_total,0.5367577723589203,0.5638995376629717,0.4694806834395498,0.4872927478834991,0.5564599062850616
197,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_total,0.5373724214506774,0.5667055940237404,0.4860602693924118,0.4983162790084197,0.5400094900365207
198,gpt-4o,qwen2.5-coder-7b,internal state,1/2,TestEval_total,0.4397212381416677,0.4335209898758892,0.4518465639455734,0.37840277628845637,0.4105344016570023
199,gpt-4o,qwen2.5-coder-7b,internal state,2/3,TestEval_total,0.4339132077088701,0.43678341412922117,0.48517884723878413,0.4384124888404334,0.4405429771157735
200,gpt-4o,qwen2.5-coder-7b,internal state,3/4,TestEval_total,0.40976507800072426,0.35997908595932193,0.44720921381315315,0.3908004501474976,0.3667420873936357
201,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_total,0.48740980600260336,0.48765251010483734,0.4957136496348218,0.5036487417397529,0.43770522605959516
202,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_total,0.4739934030811135,0.4920211491811929,0.5172547989013792,0.4835403334790547,0.47911420482446654
203,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_total,0.47518148455231535,0.4923790891460002,0.49720457086728304,0.4765591130589388,0.4518541757430054
204,gpt-4o,phi4-14b,internal state,1/2,TestEval_total,0.5018112649410096,0.4876787874732027,0.5398055708437915,0.5482894234369491,0.567336571038128
205,gpt-4o,phi4-14b,internal state,2/3,TestEval_total,0.47736644219510216,0.5279830419773255,0.5840647552022414,0.5396320133096564,0.5363997449235118
206,gpt-4o,phi4-14b,internal state,3/4,TestEval_total,0.46766307651775924,0.5035623773599863,0.5256070054094504,0.4419961115813297,0.5653983310108041
207,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,TestEval_total,0.39562428770531277,0.5250058496103471,0.5831443272757,0.5053120686271602,0.48838270733243244
208,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_total,0.4895784535658296,0.4799817442808088,0.5691141657811248,0.5871983214731847,0.5627461647999473
209,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_total,0.49107609350888065,0.4792827126324366,0.6060147280432394,0.568228463975503,0.569053968139824
210,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,TestEval_total,0.5238944349554923,0.4396295369114127,0.5337288614490324,0.5164016750704017,0.4995818143404067
211,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,TestEval_total,0.5298983767126385,0.458398741577364,0.5020217459406922,0.5128024897622061,0.5381155375431516
212,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,TestEval_total,0.5318763590784099,0.4682396106081328,0.5260486317626024,0.482166351472831,0.5138375539309835
213,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,TestEval_total,0.5206833612027515,0.4595898952131296,0.502079052391341,0.497778851392974,0.5146985714992125
214,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_total,0.5898942660350927,0.5385917735749626,0.599834928973179,0.5843697405264562,0.5124866242712539
215,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_total,0.59089745608518,0.5388347334326521,0.6205435804742603,0.6033650083884419,0.5199433710800969
216,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_total,0.6114512779724344,0.5400836978922964,0.6119029892617269,0.5815956468855783,0.499052267372339
217,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_total,0.5779241623992506,0.541047844644749,0.617929097010705,0.5974648481115734,0.5030939304139015
218,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_total,0.5920831651157112,0.4778380311473896,0.6035185511318757,0.5841865430202022,0.5011385145824991
219,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_total,0.4793419871366194,0.5404497653738017,0.48713979438123717,0.5018944972266818,0.5082584424596741
220,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_total,0.5857430279070268,0.4954191680057928,0.5832960227408278,0.6001218623380382,0.5286676842562588
221,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_total,0.5897438645806736,0.49455549820321065,0.5650271755834657,0.5679156116315023,0.535974731439485
222,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_total,0.5949013802180341,0.5113598739581294,0.5404455010281839,0.5636791038141644,0.5237626734247502
223,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_total,0.47764214359171586,0.5328807231661817,0.5192175047353697,0.4960421779915121,0.5123419986096859
224,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_total,0.4649313093774236,0.5247793743520559,0.5750205777576866,0.47446725072747553,0.49556436719799174
225,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_total,0.5301870472408444,0.48879750348273715,0.4602616666017401,0.4675156322765849,0.481215112783138
226,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_total,0.5562638546409708,0.5288844467736958,0.5654303312776195,0.5716406651067647,0.5830250884557547
227,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_total,0.5575755697918209,0.5283288045213844,0.5756957804287868,0.5675914528145974,0.5737846122233533
228,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,TestEval_total,0.5384104970538596,0.4409208084383979,0.5359095427766735,0.5389762783656141,0.43830908446861655
229,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,TestEval_total,0.47042965313434904,0.43658625205105417,0.5320059886699734,0.48760976160565117,0.4188199661395597
