,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
106,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,APPS,0.6998592870544108,0.715619136960601,0.6507504690431529,0.7059099437148234,0.630159474671671
107,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,APPS,0.6964821763602269,0.7178705440900571,0.6257504690431521,0.6777204502814277,0.6320825515947484
108,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,APPS,0.9245061728395053,0.8879629629629612,0.8626543209876509,0.9089506172839485,0.9011728395061716
109,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,APPS,0.9133950617283939,0.870802469135798,0.8970987654320953,0.9178395061728369,0.9132716049382701
110,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,APPS,0.908888888888888,0.8770987654320958,0.848580246913577,0.9190123456790112,0.9070987654320976
111,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,APPS,0.7895061728395032,0.7991358024691333,0.7909876543209858,0.7965432098765401,0.7360493827160458
112,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,APPS,0.8105555555555541,0.8082716049382707,0.8142592592592552,0.8382716049382704,0.8242592592592574
113,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,APPS,0.8106172839506159,0.8052469135802459,0.7851234567901197,0.8230246913580235,0.8209259259259241
114,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,APPS,0.8158173395102573,0.7855724685638642,0.7253474520185279,0.8111184645929839,0.8274652547981463
115,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,APPS,0.8240238252812699,0.8207809397749817,0.783785572468561,0.8371939113170075,0.7362011912640628
116,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,APPS,0.8196558570483121,0.8278623428193226,0.7392455327597588,0.8331568497683642,0.7798808735936449
117,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,APPS,0.6947054930509567,0.7638649900727971,0.7125744540039689,0.7307743216412937,0.6616148246194553
118,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,APPS,0.7482461945731292,0.7393117140966222,0.6923229649238893,0.726406353408337,0.6871608206485751
119,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,APPS,0.7482461945731292,0.7353408338848417,0.6732627399073449,0.7255459960291184,0.6792190602250145
