,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
68,gpt-4o,llama3.1-8b,internal state,3/4,TestEval_branch,0.5822695367337384,0.5274029012634551,0.5921548900327561,0.5866027140851674,0.5649766027140857
69,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.5070215255030425,0.5000818905007044,0.5094314459522707,0.513109499298085,0.5189939167056631
70,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.5377164248947122,0.5118694431445963,0.5284674777725786,0.5081165184838575,0.45370613008891325
71,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.5374403369209166,0.5116284510996726,0.5235868039307443,0.5062353766963064,0.45497894244267945
72,gpt-4o,mistral-nemo-12b,internal state,1/2,TestEval_branch,0.5576027541550383,0.579985807896539,0.5372819904424723,0.5547615615748465,0.5745085429809733
73,gpt-4o,mistral-nemo-12b,internal state,2/3,TestEval_branch,0.5767260591411233,0.5741010743865443,0.5643273719106908,0.6103519198145804,0.5897345633155943
74,gpt-4o,mistral-nemo-12b,internal state,3/4,TestEval_branch,0.585662649266522,0.568119324544546,0.5813080019070308,0.6142381168852415,0.6039987360157522
75,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_branch,0.5097764743710275,0.5339778913638511,0.5320957745229258,0.504343559778663,0.49000177401289874
76,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_branch,0.549883026022519,0.5239990686431807,0.4994012706367314,0.5009867946912369,0.495492898404466
77,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_branch,0.5495365391224972,0.5231203778647248,0.5182058076747934,0.5154061935226056,0.49691488064216227
78,gpt-4o,qwen2.5-coder-7b,internal state,1/2,TestEval_branch,0.5566201555152912,0.5095865220108704,0.5395703353106012,0.5412684021268387,0.5812280378236395
79,gpt-4o,qwen2.5-coder-7b,internal state,2/3,TestEval_branch,0.5455148497608155,0.5261650838532848,0.5730501685261222,0.5835638401410024,0.5799704951286566
80,gpt-4o,qwen2.5-coder-7b,internal state,3/4,TestEval_branch,0.5586972779707522,0.5424004466709996,0.5901588960260964,0.6043734824968842,0.601315425515601
81,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_branch,0.5170088412166961,0.5123987050640085,0.4841155197672667,0.48616703035521536,0.5145424183750084
